CLASSE_ID,GENERO_ID,DESCRICAO
382,1089,CAIXA DE POLIETILENO 1.000 LITROS COM TAMPA
382,1089,CONJUNTO CORPO E TAMPA CAIXA DAGUA TIGRE 500L
382,1089,CAIXA DAGUA ACQUALIMP DUPLA PROTECAO 500L
382,1089,CAIXA DE POLIETILENO 310 LT C/TAMPA
382,1089,CAIXA DAGUA FORTLEV POLIETILENO CONICA TAMPA BAIXA 1000L
382,1089,CAIXA D AGUA FORTLEV POLIETILENO 3000L
382,1089,CAIXA DE POLIETILENO 250 LT C/TAMPA
382,1089,CAIXA D AGUA FORTLEV POLIETILENO 250L
382,1089,CAIXA D AGUA FORTLEV POLIETILENO 750L
382,1089,CAIXA D AGUA FORTLEV POLIETILENO 1000L
382,1089,CAIXA DE DESCARGA PLASTICA TERRA SEM ENGATE AMARELO
382,1089,"CAIXA DE DESCARGA PLASTICA S/ENGATE PLENA 6,8L"
382,1089,CAIXA DESCARGA ACOPLADA 3A6L ECO FIT CELITE 
382,1089,CAIXA DE DESCARGA ASTRA CONTROLADA BRANCA 9L
382,1089,CAIXA DESCARGA ACOPLADO ECOFLUSH AZALEA BRANCO CELITE 
382,1089,CAIXA PARA DESCARGA TIGRE SEM ENGATE BRANCA
382,1089,CAIXA DE DESCARGA ASTRA PLASTICA C15S 6L
382,1089,CAIXA DE DESCARGA ASTRA BAIXA COM DUPLO ACIONAMENTO
382,1089,CAIXA PARA DESCARGA ASTRA 9L
382,1089,CAIXA PARA DESCARGA BRANCA GRANPLAST
382,1089,CAIXA DE DESCARGA GRANPLAST 6L
382,1089,"CAIXA DE DESCARGA PLENA SEM ENGATE PLASTICA BRANCO 6,8L"
382,1089,CAIXA DESCARGA ACOPLADO ATLANTA CINZA REAL ASTRA BELIZE 
382,1089,"CAIXA DE DESCARGA PLASTICA BRANCO PLENA 6,8L "
382,1089,CAIXA DE DESCARGA ASTRA PLASTICA BRANCA C17S 9L
382,1089,CAIXA DE DESCARGA ACOPLADA ATLANTA A BELIZE 
382,1089,CAIXA DESCARGA AMANCO SEM ENGATE BRANCA ECO 6L
382,1089,CAIXA DESCARGA CONTROLADA 9 LITROS
382,1089,CAIXA PARA DESCARGA DUDA 9L
382,1089,CAIXA DE DESCARGA ACOPLADA AZALEA SAVEIRO BRANCO CELITE 
382,1089,CAIXA DE DESCARGA ACOPLADA AZALEA SAVEIRO CINZA CELITE 
382,1089,CAIXA SIFONADA ASTRA GRELHA QUADRADA ROTATIVA BRANCA 10X12CM
382,1089,CAIXA SIFONADA TIGRE GRELHA QUADRADA BRANCA 100X100X50MM
382,1089,CAIXA SIFONADA ASTRA GRELHA QUADRADA CROMADA 10X12CM
382,1089,CAIXA SIFONADA ASTRA QUADRADA BRANCA COM VIROLA 15X18CM
382,1089,CAIXA SIFONADA ASTRA QUADRADA BRANCA COM VIROLA 15X25CM
382,1089,CAIXA SIFONADA HERC GRELHA QUADRADA BRANCA 100X100X50MM
382,1089,CAIXA SIFONADA KRONA GRELHA QUADRADA BRANCA N13 150X150X50MM
382,1089,CAIXA SIFONADA AMANCO COM GRELHA QUADRADA N51 150X185X75MM
382,1089,CAIXA SIFONADA KRONA GRELHA QUADRADA BRANCA N17 150X185X75MM
382,1089,CAIXA SIFONADA FORTLEV GRELHA QUADRADA BRANCA 100X100X50MM
382,1089,CAIXA SIFONADA AMANCO GRELHA QUADRADA BRANCA N25 150X150X50MM
382,1089,CAIXA SIFONADA ASTRA GRELHA QUADRADA BRANCA 10X12CM
382,1089,CAIXA SIFONADA KRONA GRELHA QUADRADA BRANCA N22 250X230X75MM
382,1089,CAL HIDRATADO CARBOMIL PACOTE 20KG
382,1089,CAL HIDRACOR SUPER CAL COM FIXADOR NATURAL 5KG CX C/10
382,1089,CAL EM PO ESPECIAL 1 TONELADA
382,1089,HIPERCOR HIPERCAL PACOTE 5KG
382,1089,PERFIL CALHA PLUVIAL AMANCO
382,1089,CANALETA DURIN SEM FITA ADESIVA COM DIVISORIA BR
382,1089,CANALETA TRAMONTINA BRANCO 20 X 10 X 2000MM
382,1089,CALHA TIGRE AQUAPLUV BEGE REF:DN125
382,1089,CALHA BEIRAL TIGRE AQUAPLUV PVC 125MM
382,1089,CONEXAO PNEUMATICA CONECFIT RETA MACHO 1/2 TUBO C/8MM
382,1089,EMENDA PARA CALHA TIGRE AQUAPLUV 125MM
382,1089,CONEXAO PNEUMATICA CONECFIT RETA FEMEA 1/4 TUBO C/8MM
382,1089,CONEXAO PNEUMATICA CONECFIT RETA MACHO 1/4 TUBO C/8MM
382,1089,CONEXAO PNEUMATICA CONECFIT RETA FEMEA 1/4 TUBO C/6MM
382,1089,CABECEIRA PARA CALHA AMANCO PLUVIAL LADO ESQUERDO
382,1089,UNIAO INTERNA CIPLA SERIE RURAL 3/8 POLEGADAS
382,1089,CANALETA ILUMI COM DIVISORIA DUPLA FACE BRANCA 20X10X2000MM REF:62091
382,1089,CANALETA ILUMI COM FITA DUPLA FACE 20X10X2CM
382,1089,"CANALETA ILUMI DUPLA FACE BRANCA 20X10X2,0M REF:62091DF"
382,1089,CARRINHO DE MAO MAESTRO BRAVO
382,1089,CAVALETE PARA PREPARACAO SIMPLES CELFER C3000
382,1089,"CERAMICA INCESA PARQUET HD 46X46CM 2,4M²"
382,1089,CERAMICA CERBRAS ARARIPE BEGE TITANIO 46X46CM M2
382,1089,PISO ESMALTADO 35 X 35 REF PS60230 A M2 PROMO
382,1089,PISO ELIZABETH LINHO BIANCO 46X46CM M²
382,1089,"CERAMICA ELIZABETH LUX NEVE 10X10CM CX 1,80M²"
382,1089,CERAMICA TECNOGRES AZUL CLARO 10 X 10CM A M2
382,1089,PISO CERBRAS CEDASA GRAMADO 45X45CM PEI4 M2
382,1089,CERAMICA CERBRAS NEVE TITANIO 38X38CM M²
382,1089,"CERAMICA CERBRAS ONDINA TITANIO 46X46CM CX C/2,1M²"
382,1089,PISO ESMALTADO EVEREST WHITE CAIXA 46X46 M2
382,1089,"PISO CERBRAS ICAPUI CLASSE A BRANCO 46X46CM 2,1M"
382,1089,CERAMICA INCESA HIMALAIA 46X46
382,1089,PISO CLASSE A KARINA 45X45 M2 REF 45077
382,1089,"CERAMICA ELIZABETH LISBOA HD TIPO A 46X46CM 1,9M²"
382,1089,"CERAMICA CERBRAS PARNAIBA TITANIO 46X46CM 2,1M²"
382,1089,"CERAMICA ELIZABETH ESMALTADA EXTRA 34X34CM 1,9M²"
382,1089,PISO CLASSE A KARINA 45X45 M2 REF:45110
382,1089,PISO ESMALTADO INCENOR 46X46 TIPO A REF:PS65270
382,1089,PISO ESMALTADO ELIZABETH MADERATTO BEGE CAIXA 46X46CM M²
382,1089,PISO ESMALTADO INCENOR 46 X 46 TIPO A REF PS65280
382,1089,PISO CERAMICO SERRA AZUL 43X43CM CLASSE A CRISTAL M2
382,1089,PISO KARINA CLASSE A HD 32X56CM REF:37004
382,1089,PISO CERAMICA ARUANA BRANCO 43X43CM M2
382,1089,PISO JGRES NIMBUS 35X57CM M² REF:8591A
382,1089,PISO ALMEIDA ORQUIDEA CLASSE A 30X46CM M2
382,1089,"CERAMICA ELIZABETH EVEREST WHITE 34X34CM 1,9M²"
382,1089,CERAMICA CERBRAS DUNAS BEGE TITANIO 46X46CM A PEI-4 M²
382,1089,"CERAMICA CERBRAS GRANILHADA NEVE 46X46CM 2,1M²"
382,1089,PISO CLASSE A KARINA HD REF:37076 32X56 M2
382,1089,PISO ALMEIDA HORIZON 30X46CM
382,1089,PISO CLASSE A KARINA 45X45 M2 REF 45023
382,1089,PISO INNOVATION 45X45 M2 45835
382,1089,"CERAMICA CERBRAS ARARIPE TITANIO CINZA 38X38CM 2,2M²"
382,1089,PISO CLASSE A KARINA 45X45 M2 REF:45100
382,1089,"CERAMICA INCESA GRAPIA DECK HD 46X46CM 2,4M²"
382,1089,"CERAMICA ELIZABETH CRISTAL BRANCO 46X46CM 1,9M²"
382,1089,CERAMICA CERBRAS ICAPUI BRANCO TITANIO EXTRA 46X46CM M²
382,1089,"CERAMICA ELIZABETH CRISTAL BRANCO 34X34CM 1,9M²"
382,1089,CERAMICA CLASSE A KARINA 45X45 REF 45099
382,1089,PISO ELIZABETH LINHO BIANCO ESMALTADO 34X34M2
382,1089,PISO CERBRAS ITAPERI TITANIO BEGE 46X46CM M²
382,1089,"CERAMICA INCESA KALI WHITE 58X58CM A 2,4 M²"
382,1089,PISO ESMALTADO 33X50 REF:RV65060 M2
382,1089,PISO ESMALTADO ICENOR HD PASTILHA 33 X 50 REF:RHD 70500 A M2
382,1089,PISO KARINA CLASSE A HD 53X53CM REF:53027
382,1089,PISO ESMALTADO 33 X 50 REF RV 62070 A M2
382,1089,"CERAMICA INCESA NEVADA 33X58CM CAIXA COM 2,5M²"
382,1089,PISO ESMALTADO EVEREST WHITE CAIXA 34 X 34 M2
382,1089,PISO CLASSE A KARINA 45X45 M2 REF:45010
382,1089,CERAMICA CERBRAS ACETINADA ICARAI BEGE 46X46CM M²
382,1089,CERAMICA CERBRAS RIVA CRISTAL 46X46CM
382,1089,CERAMICA CERBRAS ESCURIAL MARAGOGI TERRA PEI5 45X45 M²
382,1089,"CERAMICA CERBRAS PLATINUM ACETINADA 46X46CM CAIXA COM 2,1M²"
382,1089,PISO CLASSE A ELIZABETH 10X10 M2
382,1089,"CERAMICA CERBRAS TITANIO CARAJAS 46X46CM CX C/2,1M²"
382,1089,PISO ESCURIAL PASSEIO 45X45CM CINZA A M²
382,1089,CERAMICA ELIZABETH MOSAIC SABBIA HD CAIXA 46X46CM
382,1089,PISO ESMALTADO INCENOR GRANILHADO CAIXA 35X35CM REF:PS60800
382,1089,PISO CLASSE A KARINA CAIXA 45X45 M2 REF 45114
382,1089,PISO ESMALTADO 35X35 REF:PS61050
382,1089,CERAMICA CERBRAS MARAJO TITANIO 46X46CM 21M²
382,1089,CERAMICA ELIZABETH MOSAIC BEGE 46X46CM M²
382,1089,PISO ESMALTADO INCENOR 35X35 TIPO A REF:61050
382,1089,CHAVE BOIA FAME 16A 250V
382,1089,"CHAVE BOIA ANAUGER SENSORCONTROL 15A 1,5M"
382,1089,CHUVEIRO SAFIRA BOGNAR ARTICULAVEL REF:1970
382,1089,CHUVEIRO PLASTICO BRANCO C/6
382,1089,CHUVEIRO BRANCO C/REGISTRO UND
382,1089,CHUVEIRO ELETRICO LORENZETTI MAXI DUCHA 220V 4600W
382,1089,CONJUNTO CHUVEIRO ASTRA 4 CVB1/CV1
382,1089,CHUVEIRO COM BRACO ARTICULAVEL HERC PREMIUM
382,1089,CHUVEIRO ARTICULADO KELLY
382,1089,CHUVEIRO ELETRICO LORENZETTI MAXI DUCHA 220V 5500W
382,1089,CHUVEIRO ELETERICO LORENZETTI MAXI DUCHA 5500W 220V
382,1089,CHUVEIRO ELETRICO LORENZETTI BELLA DUCHA TURBO 4T 6800W 220V
382,1089,DUCHA CORONA GORDUCHA 4T 220V 5450W
382,1089,CHUVEIRO COM BRACO DUDA SEM REGISTRO 6 POLEGADAS
382,1089,CHUVEIRO ELETRICO LORENZETTI MAXI DUCHA 220V 3200W
382,1089,CHUVEIRO PLASTICO 1/2 4 BRACO FRANMIG 
382,1089,CHUVEIRO PLASTICO LUCONI 6POL BRANCO
382,1089,DUCHA LORENZETTI ADVANCED TURBO MULTI 220 6400
382,1089,CHUVEIRO KRONA COM BRACO BRANCO ? POLEGADA 10UN
382,1089,CHUVEIRO HERC 2235 BOCAL 5 POLEGADAS SEM REGISTRO COM BRACO 30CM 1/2 POLEGADA
382,1089,CHUVEIRO FRANMIG CROMADO 6POL REF:DC501
382,1089,SUPER DUCHA ELETRONICA COM RESISTENCIA BLINDADA 220V 3500W
382,1089,CHUVEIRO PLASTICO ASTRA BRANCO 6 X 1/2 POLEGADAS
382,1089,CHUVEIRO ARTICULADO HIGIBAN CURTO SINGLE CROMADO 1993
382,1089,CHUVEIRO ABS CROMADO ASTRA 6 X 1/2 POLEGADAS
382,1089,CHUVEIRO PLASTICO CROMADO C/4
382,1089,CHUVEIRO DUCHA FRANMIG DE PLASTICO 1/2 6 POLEGADAS
382,1089,CHUVEIRO HERC COM BRACO E REGISTRO 5 POLEGADAS
382,1089,CHUVEIRO DE PVC PLENA 4 POLEGADAS
382,1089,CIMENTO PORTLAND CPIII 40 50KG
382,1089,CIMENTO CPV ARI RS NBR5733 NBR5737 GRANEL 
382,1089,"CIMENTO PORTLAND POZOLANICO APODI CP IV 32 SACO 42,5KG"
382,1089,CIMENTO APODI PORTLAND COMPOSTO CP II E 32 SACA 50KG
382,1089,"MASSA DE SECAGEM RAPIDA MILFLEX CINZA 0,90L"
382,1089,CIMENTO APODI PORTLAND CP II 32
382,1089,CIMENTO CP II E 32 APODI SACA COM 50KG
382,1089,CIMENTO POTY CP II Z 32 RS SACA 50KG
382,1089,CIMENTO APODI SACA COM 50 KG
382,1089,CIMENTO DE IONOMERO DE VIDRO FOTOPOLIMER
382,1089,CIMENTO CIPLAN CP II 32 RS SACA 50KG
382,1089,CIMENTO NASSAU SACA COM 50KG
382,1089,CIMENTO PORTLAND POZOLANICO CP IV 32 SACO 50KG
382,1089,CIMENTO PORTLAND COMPOSTO CP II E 32 SACA COM 50KG
382,1089,CIMENTO CIMPOR CPII E 32 SACO COM 50KG
382,1089,CIMENTO NASSAU PORTLAND CPII-Z 32 SACA COM 50KG
382,1089,CIMENTO CPV ARI RS SC 40KG
382,1089,CIMENTO DE ZINCO SSWHITE 1 CLARO 28G
382,1089,CIMENTO VIPAL VIPAFIX EXTRA FORTE 1KG
382,1089,CIMENTO BRANCO PORTLAND 25KG
382,1089,CIMENTO POTY CP III 32 RS SACA COM 50KG
382,1089,CIMENTO REJUNTAMIX REBOCOMIX SACA 30KG
382,1089,CIMENTO POTY 50KG
382,1089,CIMENTO DE IONOMERO DE VIDRO FORRADOR
382,1089,COLA CASCOLA CASCOREZ EXTRA ADESIVO PARA PVA 500G
382,1089,COLA SUPER BONDER 5G CX C/24
382,1089,COLA DE SILICONE CASCOLA FLEXITE 50G CX C/ 12
382,1089,COLA TINAZ 35G BRANCA
382,1089,COLA DUREPOXI MASSA 100G 48UN
382,1089,COLA CASCOREZ EXTRA 500G CX C/ 12
382,1089,BORRACHA DE SILICONE CASCOLA FLEXITE 280G
382,1089,REMOVEDOR DE COLA LOCTITE DESCOLA 2G
382,1089,COLA ADESIVA PARA PVC TIGRE 175G
382,1089,MASSA ADESIVA PARA CALAFETAR PULVITEC 350G
382,1089,MASSA PLASTICA VELOFLEX EXTRA MACIA 1KG
382,1089,COLA ADESIVA PARA PVC POLYTUBES 75G CX C/30
382,1089,COLA SILICONE AMANCO BISNAGA 50G
382,1089,COLA REPARO DE CAMARA VIPAL CX C/24
382,1089,COLA ADESIV INSTANTANEA COLABOND 3G CX C/12
382,1089,COLA SUPERBONDER INSTANTANEA 3G CX C/ 24
382,1089,COLA QUENTE RENDICOLLA BASTAO DE SILICONE FINO 1KG
382,1089,COLA ALMOX LIQUIDA BCA 90G
382,1089,COLA DE CONTATO AMAZONAS SPRAY 340G CX C/ 6
382,1089,COLA DE SILICONE LOCTITE 5699 ULTRA GREY 70G
382,1089,COLA SUPER BONDER ORIGINAL 3G
382,1089,COLA MALUCA 2G CARTELA COM 12 CX C/48
382,1089,"COLA SUPER BONDER MINI 1,5G"
382,1089,COLA THREE BOND SUPER 1000 2G
382,1089,COLA DUREPOXI 100G
382,1089,COLA ARALDITE HOBBY 12X16G
382,1089,ADESIVO PARA TUBOS 75G
382,1089,COLA DUREPOXI MASSA 100G CX C12
382,1089,COLA PARA PVC POLYTUBES 17G
382,1089,COLA PARA PVC POLYTUBES 75G
382,1089,COLA BRANCA TENAZ 35G
382,1089,COLA ADESIVA PARA PVC TIGRE 75G
382,1089,COLA DE ISOPOR KOALA 40G
382,1089,COLA BASTAO BIC ECOLUTIONS 8G
382,1089,COLA ADESIVA INSTANTANEA SCOTCH BOND 3G
382,1089,COLA SILICONE LOCTITE SUPERFLEX INCOLOR 280G
382,1089,"COLA DE CONTATO DA LEO GALAO 2,8KG"
382,1089,COLA ARALDITE HOBBY 23G CX C/ 12
382,1089,COLA PLASTICA VELOFLEX 900G
382,1089,COLA CASCOREZ PORCELANA FRIA 1KG
382,1089,COLA SILICONE GEMINNI TRANSPARENTE 285G
382,1089,COLA DE SILICONE BASTAO RENDICOLLA GROSSA 1KG
382,1089,COLA VEDA CALHA ALUMINIO AMAZONAS 280G
382,1089,COLA THREE BOND SUPER GEL 3G PCT C/12
382,1089,COLA JUNTAS BRASCOLA 73G CX C/16
382,1089,COLA CIMENTO VIPAL CB 01 15G CX C/24
382,1089,COLA SUPERBONDER INSTANTANEA 3G CX C/12
382,1089,COLA SUPERBONDER INSTANTANEA 5G CX C/24
382,1089,BORRACHA SILICONE BRASCOLA BRASCOVED SUPER 50G
382,1089,COLA ADESIVA PARA PVC AMAZONAS 850G CX C/6
382,1089,ADESIVO PLASTICO PARA PVC AMANCO ULTRATEMP FRASCO 175G
382,1089,COLA EPOXI BRASCOLA ARALDITE HOBBY BISNAGA 16G
382,1089,COLA COLABRAS BRASCOLA 200G
382,1089,COLA DE CONTATO AMAZONAS 75G CX C/ 12
382,1089,COLA SUPERBONDER PINCEL 4G CX C/ 24
382,1089,COLA DE SILICONE ADESIVO VEDANTE AMAZONAS 50G CX C/24
382,1089,COLA MALUCA 2G CARTELA COM 12
382,1089,COLA POLAR 40G ISOPOR
382,1089,COLA DE SILICONE LOCTITE ULTRA GREY 70G CX C/12 REF:5699
382,1089,MASSA ADESIVA PLASTICA IBERE CINZA 400G CX C/ 12
382,1089,COLA PARA PVC VIQUA 175G
382,1089,COLA ADESIVO SELANTE DE SILICONE PRETO BRASCOVED 280G
382,1089,COLA SUPERBONDER INSTANTANEA 5G CX C/ 12
382,1089,ADESIVO PLASTICO PARA PVC TIGRE INCOLOR 75G
382,1089,ADESIVO DUN DUN LATA 14KG
382,1089,COLA DUREPOXI 50G
382,1089,COLA DUREPOX LOCTITE MASSA 100G
382,1089,"COLA SUPER BOND ECONOMICA 1,5G C/12"
382,1089,COLA DE SILICONE POLYSTIC USO GERAL INCOLOR 50G
382,1089,COLA SUPER BONDER PRECISAO 5G
382,1089,"COLA DE CONTATO AMAZONAS SEM TOLUENO 2,8KG"
382,1089,COLA SCOTCH BOND 3G
382,1089,COLA ADESIVA PARA PVC POLYTUBES 17G CX C/48
382,1089,COLA ADESIVA DE SILICONE AMAZONAS BRANCO 280G
382,1089,COLA ADESIVA DE SILICONE POLYSTIC 50G CX C/12
382,1089,COLA INSTANTANEA SUPER BONDER 3G CAIXA C/24
382,1089,ESPUMA EXPANSIVA ORBIVED 500ML
382,1089,COLA BASTAO PRITT 40G
382,1089,ARGAMASSA REJUNTAMIX COLAMIX AC II 30KG
382,1089,COLA PARA PVC AMAZONAS 175G CAIXA COM 12
382,1089,ADESIVO VEDANTE POLYSTIC DE SILICONE 50G
382,1089,COLA THREE BOND 1000 2G CX C/ 24
382,1089,COLA THREE BOND 1000 2G 24X
382,1089,COLA ADESIVA PARA LAMINACAO VELOFLEX 900G
382,1089,COLA DUREPOX 50G PEQUENA
382,1089,COLA PARA ISOPOR POLAR 40G
382,1089,COLA DUREPOXI NORMAL 50G CX C/12
382,1089,COLA EPOXI MASSA 100G CXC/ 12
382,1089,COLA ADESIVA SUPER BONDER 5G
382,1089,COLA SUPER BONDER LOCTITE 3G
382,1089,COLA THREE BOND SUPER 1000 2G PCT C/6
382,1089,COLA DUREPOXI LOCTITE 50G CX C/48
382,1089,ADESIVO PLASTICO PARA PVC AMANCO BISNAGA 75G
382,1089,COLA CASCOLA TRADICIONAL SEM TULUOL 730G CX C/ 12
382,1089,COLA CASCOLA TRADICIONAL SEM TULUOL 195G CX C/ 24
382,1089,COLA DE CONTATO BRASCOLA BRASCOPLAST BISNAGA 75G
382,1089,COLA CASCOLA CASCOREZ EXTRA 1KG CX C/12
382,1089,COLA CASCOREZ 1KG CX C/ 12
382,1089,COLA BRANCA TENAZ 110G
382,1089,COLA CIS 8G BASTAO BEN 10
382,1089,COLA POLAR COMPACTOR ISOPOR 90G
382,1089,COLA CASCOLA HENKEL TRADICIONAL SEM TOLUOL 14KG
382,1089,COLA DE ISOPOR FORTFIX 40G
382,1089,COLA DUREPOXI MASSA 50G CX C/ 12
382,1089,COLA VINIL AMAZONAS 75G CX C/ 12
382,1089,ADESIVO PLASTICO MASSAFIX BRANCO LATA 1KG
382,1089,COLA ADESIVA SELANTE DE SILICONE BRASCOVED ALTA TEMPERATURA 50G CX C/16
382,1089,COLA DE SILICONE ACETICO POLYSTIC INCOLOR 50G
382,1089,COLA INSTANTANEA THREE BOND 2G CX C/24
382,1089,COLA SUPER BOND BIC 3G CARTELA COM 12
382,1089,COLA DUREPOXI MASSA 50G CAIXA C/12
382,1089,COLA DUREPOXI LOCTITE BLISTER 100G CX C/48
382,1089,COLA ADESIVO DE CONTATO AMAZONAS 750G
382,1089,ADESIVO PLASTICO PARA PVC TIGRE BISNAGA 75G
382,1089,COLA TEKBOND SILICONE TRANSPARENTE 50G
382,1089,COLA VEDA CALHA BRASCOLA ALUMINIO 280G
382,1089,SILICONE TEKVED ALTA TEMPERATURA PRETO 50G
382,1089,COLA INSTANTANEA THREE BOND 1000 2G CARTELA COM 12
382,1089,"MASSA POLIESTER SHERWIN WILLIAMS 1,5KG"
382,1089,COLA ADESIVA SELANTE DE SILICONE BRASCOVED ALTA TEMPERATURA 50G CX C/12
382,1089,COLA PARA PVC POLYTUBES 17G CAIXA COM 48
382,1089,COLA ADESIVA PARA PVC POLYTUBES 17G
382,1089,BORRACHA DE SILICONE BRASCOVED 280G
382,1089,COLA CASCOLA 30G 24UN
382,1089,COLA ADESIVA BRANCA NORCOFIX 1KG
382,1089,COLA BRANCA CASCOREZ HENKEL EXTRA 1KG
382,1089,COLA INSTANTANEA BIC BOND 3G
382,1089,COLA BRANCA KOALA 1KG
382,1089,MASSA ADESIVA PLASTICA IBERE BRANCA 400G C/ 12
382,1089,COLA BRANCA POLYFIX PARA MADEIRA 1KG CX C/ 12
382,1089,COLA HENKEL DUREPOXI 50G
382,1089,COLA SCOTCH 3M MIX
382,1089,COLA SILICONE WURTH BLACK HT ALTA TEMPERATURA 60G
382,1089,COLA FABER CASTELL BASTAO 10G
382,1089,COLA ADESIVA PULVITEC 17G
382,1089,COLA CASCOREZ UNIVERSAL 1KG CX C/12
382,1089,COLA EPOXI BRASCOLA ARALDITE HOBBY 23G
382,1089,COLA SCOTCH BOND 3M 3G
382,1089,COLA DE CONTATO AMAZONAS SEM TOLUENO 200G CX C/12
382,1089,COLA ADESIVA BRANCA NORCOFIX 500G
382,1089,ARGAMASSA REJUNTAMIX COLAMIX AC II 15KG
382,1089,COLA SUPER BONDER FLEX GEL 3GR
382,1089,COLA SUPER BONDER POWER FLEX GEL 2G CX C/24
382,1089,BORRACHA DE SILICONE POLYSTIC BLISTER 50G CX C/12
382,1089,COLA ALMOX PARA ISOPOR
382,1089,"COLA ADESIVO DE CONTATO FORMICA GALAO 2,8KG"
382,1089,"COLA SUPER BONDER HENKEL 1,5G CARTELA C/ 12UN"
382,1089,COLA PARA PVC KRONO 175G E PINCEL
382,1089,COLA ADESIVA LEO 100G
382,1089,"COLA SUPERBONDER INSTANTANEA 1,5G CARTELA COM 12"
382,1089,COLA EPOXI ARALDITE HOBBY 16G
382,1089,COLA CASCOREZ EXTRA HENKEL 500G
382,1089,"COLA DE CONTATO CASCOLA TRADICIONAL SEM TOLUOL 2,8KG CX C/4"
382,1089,COLA DUREPOXI LOCTITE MASSA 50G
382,1089,COLA BRANCA KOALA 500G
382,1089,BORRACHA DE SILICONE VONDER ACETICO INCOLOR 280G
382,1089,ESPUMA EXPANSIVA AMAZONAS 470G
382,1089,"COLA DE CONTATO ADESIVO AMAZONAS GALAO 2,8KG"
382,1089,COLA PERMANENTE
382,1089,COLA DUREPOXI LOCTITE 250G CX C/16
382,1089,COLA EPOXI MASSA 50G CX C/ 12
382,1089,COLA DUREPOXI MASSA 100G CX C/ 24
382,1089,COLA ADESIVA PARA PVC TIGRE BISNAGA 17G
382,1089,COLA DE SILICONE BRASCOLA TRANSPARENTE 280G
382,1089,COLA SIKAFLEX PARA VIDRO PRETA 256 300ML
382,1089,"COLA BRANCA FORTFIX 1,2KG CX C/12"
382,1089,COLA ADESIVA THREE BOND SILICONE INCOLOR 50G
382,1089,COLA POLAR 40G UN
382,1089,MASSA EPOXI ADESIVA DUREPOX 50G
382,1089,COLA DE SILICONE SILOC ACETICO BRANCO CARTUCHO 280G
382,1089,COLA MASSA PULVITEC POLYEPOX 50G CX C/12
382,1089,COLA DE SILICONE SILOC ACETICO INCOLOR CARTUCHO 280G
382,1089,ESPUMA EXPANSIVA PULVITEC 500ML
382,1089,COLA ADESIVA DE CONTATO AMAZONAS TRADICIONAL 200G
382,1089,"COLA BASTAO SILICONE SILVER 7,5X30MM 1KG"
382,1089,BORRACHA DE SILICONE ACETICO VONDER INCOLOR 50G
382,1089,COLA VINIL BRASCOLA 75G
382,1089,MASSA ADESIVA PLASTICA IBERE CINZA 1KG CX C/ 12
382,1089,COLA POLAR 90G P/ISOPOR
382,1089,COLA ADESIVA DE SILICONE POLYSTIC 280G
382,1089,COLA ADESIVA PARA PVC POLYTUBES 75G
382,1089,COLA DUREPOXI LOCTITE 100G
382,1089,COLA WORKER ADESIVO INSTANTANEO CIANOACRILATO 20G
382,1089,"COLA SUPER BONDER LOCTITE 1,5G CARTELA C/12"
382,1089,COLA PLASTICA MASSAFIX LATA 1KG
382,1089,COLA EPOXI ARALDITE BRASCOLA PASTOSO CINZA 20G
382,1089,COLA THREE BOND SUPER 1000 2G CARTELA COM 12
382,1089,COLA SUPER BONDER POWER FLEX GEL 2G
382,1089,ADESIVO INSTANTANEO CASCOLA HENKEL 20G
382,1089,"COLA ADESIVO KISAFIX 2,8KG"
382,1089,COLA SUPER BONDER 3G GEL CONTROL
382,1089,COLA PARA PVC POLYTUBES 175G
382,1089,COLA DE CONTATO AMAZONAS SEM TOLUENO 750G CX C/ 6
382,1089,COLA PARABRISA DOW U 418
382,1089,ADESIVO PARA TUBOS POLYSTIC POLYTUBES COM PINCEL 175G
382,1089,COLA DE SILICONE POLYSTIC USO GERAL INCOLOR 50G CX C/24
382,1089,COLA PARA ISOPOR COMPACTOR POLAR 90G CX C/12
382,1089,"COLA DE CONTATO FORMILINE FORMICA GALAO 2,8L"
382,1089,ADESIVO PLASTICO PARA TUBOS E CONEXOES VIQUA 850G
382,1089,COLA INSTANTANEA TEKBOND 50G REF:138601
382,1089,COLA BASTAO CIS FIX 8G
382,1089,COLA EPOXI ARALDITE HOBBY 16G CX C/ 12
382,1089,COLA CASCOREZ UNIVERSAL 500G CX C/12
382,1089,COLA ADESIVO COMPOUND TIX 1KG CX C/6 LATAS
382,1089,ADESIVO VONDER PARA JUNTAS DE MOTORES 73G
382,1089,"COLA SUPER BONDER 1,5G SOS REPAIR"
382,1089,COLA PARA PVC POLYTUBES 75G CAIXA COM 30
382,1089,COLA ADESIVA DE SILICONE FLEXITE ALBA 280G
382,1089,MASSA PLASTICA VELOFLEX SUPER MACIA LATA 1KG
382,1089,ADESIVO PLASTICO PARA PVC AMANCO COM PINCEL FRASCO 175G
382,1089,COLA PARA PARABRISAS DYNAMIC GLASS 310ML
382,1089,COLA DE CONTATO EXTRA UNIVERSAL AMAZONAS 200G REF:71277
382,1089,ADESIVO PLASTICO PARA PVC AMANCO BISNAGA 17G
382,1089,ADESIVO DE SILICONE ACETICO WURTH PRO BRANCO 280G
382,1089,COLA MASSA PULVITEC POLYEPOX 50G
382,1089,COLA BRANCA EXTRA PULVITEC POLYFORT 500G CX C/ 12
